indice_tiempo,medio_de_transporte,pais_origen,viajes_de_turistas_no_residentes
2023-09-01,Terrestre,Bolivia,10712
2023-09-01,Terrestre,Brasil,46007
2023-09-01,Terrestre,Chile,53570
2023-09-01,Terrestre,Paraguay,31638
2023-09-01,Terrestre,Uruguay,93883
2023-09-01,Terrestre,EE.UU. y Canadá,3454
2023-09-01,Terrestre,Resto de América,8572
2023-09-01,Terrestre,Europa,8327
2023-09-01,Terrestre,Resto del mundo,2288
2023-10-01,Aérea,Bolivia,4026
2023-10-01,Aérea,Brasil,71360
2023-10-01,Aérea,Chile,37932
2023-10-01,Aérea,Paraguay,3982
2023-10-01,Aérea,Uruguay,4644
2023-10-01,Aérea,EE.UU. y Canadá,25514
2023-10-01,Aérea,Resto de América,45934
2023-10-01,Aérea,Europa,31299
2023-10-01,Aérea,Resto del mundo,7560
2023-10-01,Fluvial/Marítima,Bolivia,2138
2023-10-01,Fluvial/Marítima,Brasil,11815
2023-10-01,Fluvial/Marítima,Chile,1771
2023-10-01,Fluvial/Marítima,Paraguay,4921
2023-10-01,Fluvial/Marítima,Uruguay,53003
2023-10-01,Fluvial/Marítima,EE.UU. y Canadá,2696
2023-10-01,Fluvial/Marítima,Resto de América,9609
2023-10-01,Fluvial/Marítima,Europa,4711
2023-10-01,Fluvial/Marítima,Resto del mundo,1043
2023-10-01,Terrestre,Bolivia,13225
2023-10-01,Terrestre,Brasil,42791
2023-10-01,Terrestre,Chile,73886
2023-10-01,Terrestre,Paraguay,39879
2023-10-01,Terrestre,Uruguay,93812
2023-10-01,Terrestre,EE.UU. y Canadá,5563
2023-10-01,Terrestre,Resto de América,11184
2023-10-01,Terrestre,Europa,18029
2023-10-01,Terrestre,Resto del mundo,3100
2023-11-01,Aérea,Bolivia,4829
2023-11-01,Aérea,Brasil,62165
2023-11-01,Aérea,Chile,44009
2023-11-01,Aérea,Paraguay,3897
2023-11-01,Aérea,Uruguay,4356
2023-11-01,Aérea,EE.UU. y Canadá,43684
2023-11-01,Aérea,Resto de América,53267
2023-11-01,Aérea,Europa,53617
2023-11-01,Aérea,Resto del mundo,9807
2023-11-01,Fluvial/Marítima,Bolivia,2141
2023-11-01,Fluvial/Marítima,Brasil,10372
2023-11-01,Fluvial/Marítima,Chile,2019
2023-11-01,Fluvial/Marítima,Paraguay,3702
2023-11-01,Fluvial/Marítima,Uruguay,52482
2023-11-01,Fluvial/Marítima,EE.UU. y Canadá,5068
2023-11-01,Fluvial/Marítima,Resto de América,9393
2023-11-01,Fluvial/Marítima,Europa,11707
2023-11-01,Fluvial/Marítima,Resto del mundo,1624
2023-11-01,Terrestre,Bolivia,12405
2023-11-01,Terrestre,Brasil,39024
2023-11-01,Terrestre,Chile,60372
2023-11-01,Terrestre,Paraguay,33632
2023-11-01,Terrestre,Uruguay,82429
2023-11-01,Terrestre,EE.UU. y Canadá,10068
2023-11-01,Terrestre,Resto de América,10554
2023-11-01,Terrestre,Europa,36090
2023-11-01,Terrestre,Resto del mundo,4366
2023-12-01,Aérea,Bolivia,4480
2023-12-01,Aérea,Brasil,56459
2023-12-01,Aérea,Chile,38003
2023-12-01,Aérea,Paraguay,2581
2023-12-01,Aérea,Uruguay,3424
2023-12-01,Aérea,EE.UU. y Canadá,48738
2023-12-01,Aérea,Resto de América,40926
2023-12-01,Aérea,Europa,59001
2023-12-01,Aérea,Resto del mundo,14058
2023-12-01,Fluvial/Marítima,Bolivia,2583
2023-12-01,Fluvial/Marítima,Brasil,21655
2023-12-01,Fluvial/Marítima,Chile,2219
2023-12-01,Fluvial/Marítima,Paraguay,5351
2023-12-01,Fluvial/Marítima,Uruguay,34101
2023-12-01,Fluvial/Marítima,EE.UU. y Canadá,16333
2023-12-01,Fluvial/Marítima,Resto de América,9891
2023-12-01,Fluvial/Marítima,Europa,10488
2023-12-01,Fluvial/Marítima,Resto del mundo,3163
2023-12-01,Terrestre,Bolivia,16464
2023-12-01,Terrestre,Brasil,41466
2023-12-01,Terrestre,Chile,85754
2023-12-01,Terrestre,Paraguay,39224
2023-12-01,Terrestre,Uruguay,63469
2023-12-01,Terrestre,EE.UU. y Canadá,11871
2023-12-01,Terrestre,Resto de América,10949
2023-12-01,Terrestre,Europa,28650
2023-12-01,Terrestre,Resto del mundo,5632
2024-01-01,Aérea,Bolivia,4884
2024-01-01,Aérea,Brasil,81929
2024-01-01,Aérea,Chile,31850
2024-01-01,Aérea,Paraguay,2504
2024-01-01,Aérea,Uruguay,3751
2024-01-01,Aérea,EE.UU. y Canadá,63701
2024-01-01,Aérea,Resto de América,51410
2024-01-01,Aérea,Europa,81755
2024-01-01,Aérea,Resto del mundo,14608
2024-01-01,Fluvial/Marítima,Bolivia,4075
2024-01-01,Fluvial/Marítima,Brasil,26824
2024-01-01,Fluvial/Marítima,Chile,4414
2024-01-01,Fluvial/Marítima,Paraguay,6720
2024-01-01,Fluvial/Marítima,Uruguay,27411
2024-01-01,Fluvial/Marítima,EE.UU. y Canadá,31298
2024-01-01,Fluvial/Marítima,Resto de América,12267
2024-01-01,Fluvial/Marítima,Europa,15591
2024-01-01,Fluvial/Marítima,Resto del mundo,4944
2024-01-01,Terrestre,Bolivia,27764
2024-01-01,Terrestre,Brasil,81774
2024-01-01,Terrestre,Chile,108551
2024-01-01,Terrestre,Paraguay,52137
2024-01-01,Terrestre,Uruguay,88777
2024-01-01,Terrestre,EE.UU. y Canadá,12781
2024-01-01,Terrestre,Resto de América,14538
2024-01-01,Terrestre,Europa,34012
2024-01-01,Terrestre,Resto del mundo,8019
2024-02-01,Aérea,Bolivia,2860
2024-02-01,Aérea,Brasil,53105
2024-02-01,Aérea,Chile,39295
2024-02-01,Aérea,Paraguay,2211
2024-02-01,Aérea,Uruguay,3446
2024-02-01,Aérea,EE.UU. y Canadá,41150
2024-02-01,Aérea,Resto de América,33546
2024-02-01,Aérea,Europa,60041
2024-02-01,Aérea,Resto del mundo,14189
2024-02-01,Fluvial/Marítima,Bolivia,1734
2024-02-01,Fluvial/Marítima,Brasil,14371
2024-02-01,Fluvial/Marítima,Chile,7270
2024-02-01,Fluvial/Marítima,Paraguay,4313
2024-02-01,Fluvial/Marítima,Uruguay,24764
2024-02-01,Fluvial/Marítima,EE.UU. y Canadá,34249
2024-02-01,Fluvial/Marítima,Resto de América,8584
2024-02-01,Fluvial/Marítima,Europa,19020
2024-02-01,Fluvial/Marítima,Resto del mundo,8160
2024-02-01,Terrestre,Bolivia,12759
2024-02-01,Terrestre,Brasil,37843
2024-02-01,Terrestre,Chile,175892
2024-02-01,Terrestre,Paraguay,33768
2024-02-01,Terrestre,Uruguay,60832
2024-02-01,Terrestre,EE.UU. y Canadá,11771
2024-02-01,Terrestre,Resto de América,10396
2024-02-01,Terrestre,Europa,33131
2024-02-01,Terrestre,Resto del mundo,8483
2024-03-01,Aérea,Bolivia,3087
2024-03-01,Aérea,Brasil,52080
2024-03-01,Aérea,Chile,28169
2024-03-01,Aérea,Paraguay,3349
2024-03-01,Aérea,Uruguay,4829
2024-03-01,Aérea,EE.UU. y Canadá,47876
2024-03-01,Aérea,Resto de América,43133
2024-03-01,Aérea,Europa,62381
2024-03-01,Aérea,Resto del mundo,12125
2024-03-01,Fluvial/Marítima,Bolivia,1531
2024-03-01,Fluvial/Marítima,Brasil,14388
2024-03-01,Fluvial/Marítima,Chile,3604
2024-03-01,Fluvial/Marítima,Paraguay,3449
2024-03-01,Fluvial/Marítima,Uruguay,40616
2024-03-01,Fluvial/Marítima,EE.UU. y Canadá,29535
2024-03-01,Fluvial/Marítima,Resto de América,14852
2024-03-01,Fluvial/Marítima,Europa,19292
2024-03-01,Fluvial/Marítima,Resto del mundo,8884
2024-03-01,Terrestre,Bolivia,9598
2024-03-01,Terrestre,Brasil,33093
2024-03-01,Terrestre,Chile,66136
2024-03-01,Terrestre,Paraguay,37376
2024-03-01,Terrestre,Uruguay,67278
2024-03-01,Terrestre,EE.UU. y Canadá,13402
2024-03-01,Terrestre,Resto de América,12005
2024-03-01,Terrestre,Europa,33182
2024-03-01,Terrestre,Resto del mundo,7957
2024-04-01,Aérea,Bolivia,3158
2024-04-01,Aérea,Brasil,58348
2024-04-01,Aérea,Chile,20795
2024-04-01,Aérea,Paraguay,3347
2024-04-01,Aérea,Uruguay,4031
2024-04-01,Aérea,EE.UU. y Canadá,31896
2024-04-01,Aérea,Resto de América,44634
2024-04-01,Aérea,Europa,46873
2024-04-01,Aérea,Resto del mundo,9972
2024-04-01,Fluvial/Marítima,Bolivia,1283
2024-04-01,Fluvial/Marítima,Brasil,9524
2024-04-01,Fluvial/Marítima,Chile,1577
2024-04-01,Fluvial/Marítima,Paraguay,3034
2024-04-01,Fluvial/Marítima,Uruguay,30507
2024-04-01,Fluvial/Marítima,EE.UU. y Canadá,7682
2024-04-01,Fluvial/Marítima,Resto de América,9019
2024-04-01,Fluvial/Marítima,Europa,6200
2024-04-01,Fluvial/Marítima,Resto del mundo,1760
2024-04-01,Terrestre,Bolivia,8346
2024-04-01,Terrestre,Brasil,31316
2024-04-01,Terrestre,Chile,34062
2024-04-01,Terrestre,Paraguay,25299
2024-04-01,Terrestre,Uruguay,35925
2024-04-01,Terrestre,EE.UU. y Canadá,6778
2024-04-01,Terrestre,Resto de América,9932
2024-04-01,Terrestre,Europa,18947
2024-04-01,Terrestre,Resto del mundo,5321
2024-05-01,Aérea,Bolivia,2490
2024-05-01,Aérea,Brasil,60862
2024-05-01,Aérea,Chile,23287
2024-05-01,Aérea,Paraguay,3150
2024-05-01,Aérea,Uruguay,3499
2024-05-01,Aérea,EE.UU. y Canadá,21051
2024-05-01,Aérea,Resto de América,37681
2024-05-01,Aérea,Europa,30167
2024-05-01,Aérea,Resto del mundo,7624
2024-05-01,Fluvial/Marítima,Bolivia,1195
2024-05-01,Fluvial/Marítima,Brasil,8399
2024-05-01,Fluvial/Marítima,Chile,1091
2024-05-01,Fluvial/Marítima,Paraguay,2901
2024-05-01,Fluvial/Marítima,Uruguay,21846
2024-05-01,Fluvial/Marítima,EE.UU. y Canadá,2283
2024-05-01,Fluvial/Marítima,Resto de América,6746
2024-05-01,Fluvial/Marítima,Europa,2973
2024-05-01,Fluvial/Marítima,Resto del mundo,1001
2024-05-01,Terrestre,Bolivia,7512
2024-05-01,Terrestre,Brasil,26854
2024-05-01,Terrestre,Chile,22360
2024-05-01,Terrestre,Paraguay,25465
2024-05-01,Terrestre,Uruguay,26673
2024-05-01,Terrestre,EE.UU. y Canadá,3579
2024-05-01,Terrestre,Resto de América,8233
2024-05-01,Terrestre,Europa,10424
2024-05-01,Terrestre,Resto del mundo,2912
2024-06-01,Aérea,Bolivia,2261
2024-06-01,Aérea,Brasil,69535
2024-06-01,Aérea,Chile,20373
2024-06-01,Aérea,Paraguay,2941
2024-06-01,Aérea,Uruguay,4327
2024-06-01,Aérea,EE.UU. y Canadá,21216
2024-06-01,Aérea,Resto de América,31581
2024-06-01,Aérea,Europa,21211
2024-06-01,Aérea,Resto del mundo,5737
2024-06-01,Fluvial/Marítima,Bolivia,1018
2024-06-01,Fluvial/Marítima,Brasil,10921
2024-06-01,Fluvial/Marítima,Chile,949
2024-06-01,Fluvial/Marítima,Paraguay,2651
2024-06-01,Fluvial/Marítima,Uruguay,21995
2024-06-01,Fluvial/Marítima,EE.UU. y Canadá,2094
2024-06-01,Fluvial/Marítima,Resto de América,5887
2024-06-01,Fluvial/Marítima,Europa,1694
2024-06-01,Fluvial/Marítima,Resto del mundo,580
2024-06-01,Terrestre,Bolivia,6997
2024-06-01,Terrestre,Brasil,32822
2024-06-01,Terrestre,Chile,13954
2024-06-01,Terrestre,Paraguay,26266
2024-06-01,Terrestre,Uruguay,28517
2024-06-01,Terrestre,EE.UU. y Canadá,3316
2024-06-01,Terrestre,Resto de América,6000
2024-06-01,Terrestre,Europa,4926
2024-06-01,Terrestre,Resto del mundo,1404
2024-07-01,Aérea,Bolivia,2931
2024-07-01,Aérea,Brasil,108111
2024-07-01,Aérea,Chile,25552
2024-07-01,Aérea,Paraguay,4365
2024-07-01,Aérea,Uruguay,8369
2024-07-01,Aérea,EE.UU. y Canadá,21132
2024-07-01,Aérea,Resto de América,37509
2024-07-01,Aérea,Europa,22287
2024-07-01,Aérea,Resto del mundo,5840
2024-07-01,Fluvial/Marítima,Bolivia,1936
2024-07-01,Fluvial/Marítima,Brasil,18402
2024-07-01,Fluvial/Marítima,Chile,1206
2024-07-01,Fluvial/Marítima,Paraguay,4371
2024-07-01,Fluvial/Marítima,Uruguay,41589
2024-07-01,Fluvial/Marítima,EE.UU. y Canadá,2153
2024-07-01,Fluvial/Marítima,Resto de América,7619
2024-07-01,Fluvial/Marítima,Europa,2538
2024-07-01,Fluvial/Marítima,Resto del mundo,687
2024-07-01,Terrestre,Bolivia,12182
2024-07-01,Terrestre,Brasil,54940
2024-07-01,Terrestre,Chile,24940
2024-07-01,Terrestre,Paraguay,38891
2024-07-01,Terrestre,Uruguay,63303
2024-07-01,Terrestre,EE.UU. y Canadá,3116
2024-07-01,Terrestre,Resto de América,8429
2024-07-01,Terrestre,Europa,7514
2024-07-01,Terrestre,Resto del mundo,1453
2024-08-01,Aérea,Bolivia,2367
2024-08-01,Aérea,Brasil,93734
2024-08-01,Aérea,Chile,22675
2024-08-01,Aérea,Paraguay,4190
2024-08-01,Aérea,Uruguay,5026
2024-08-01,Aérea,EE.UU. y Canadá,23522
2024-08-01,Aérea,Resto de América,46469
2024-08-01,Aérea,Europa,34410
2024-08-01,Aérea,Resto del mundo,6980
2024-08-01,Fluvial/Marítima,Bolivia,1202
2024-08-01,Fluvial/Marítima,Brasil,12758
2024-08-01,Fluvial/Marítima,Chile,989
2024-08-01,Fluvial/Marítima,Paraguay,3184
2024-08-01,Fluvial/Marítima,Uruguay,28506
2024-08-01,Fluvial/Marítima,EE.UU. y Canadá,1616
2024-08-01,Fluvial/Marítima,Resto de América,8696
2024-08-01,Fluvial/Marítima,Europa,3177
2024-08-01,Fluvial/Marítima,Resto del mundo,679
2024-08-01,Terrestre,Bolivia,8046
2024-08-01,Terrestre,Brasil,37223
2024-08-01,Terrestre,Chile,18912
2024-08-01,Terrestre,Paraguay,28360
2024-08-01,Terrestre,Uruguay,38694
2024-08-01,Terrestre,EE.UU. y Canadá,2644
2024-08-01,Terrestre,Resto de América,8530
2024-08-01,Terrestre,Europa,11204
2024-08-01,Terrestre,Resto del mundo,1599
2024-09-01,Aérea,Bolivia,2650
2024-09-01,Aérea,Brasil,67287
2024-09-01,Aérea,Chile,30086
2024-09-01,Aérea,Paraguay,3639
2024-09-01,Aérea,Uruguay,6055
2024-09-01,Aérea,EE.UU. y Canadá,17184
2024-09-01,Aérea,Resto de América,41697
2024-09-01,Aérea,Europa,26696
2024-09-01,Aérea,Resto del mundo,6612
2024-09-01,Fluvial/Marítima,Bolivia,1177
2024-09-01,Fluvial/Marítima,Brasil,13265
2024-09-01,Fluvial/Marítima,Chile,1825
2024-09-01,Fluvial/Marítima,Paraguay,3207
2024-09-01,Fluvial/Marítima,Uruguay,42907
2024-09-01,Fluvial/Marítima,EE.UU. y Canadá,1790
2024-09-01,Fluvial/Marítima,Resto de América,8355
2024-09-01,Fluvial/Marítima,Europa,3036
2024-09-01,Fluvial/Marítima,Resto del mundo,842
2024-09-01,Terrestre,Bolivia,8044
2024-09-01,Terrestre,Brasil,40338
2024-09-01,Terrestre,Chile,42641
2024-09-01,Terrestre,Paraguay,29420
2024-09-01,Terrestre,Uruguay,62856
2024-09-01,Terrestre,EE.UU. y Canadá,2931
2024-09-01,Terrestre,Resto de América,9298
2024-09-01,Terrestre,Europa,8713
2024-09-01,Terrestre,Resto del mundo,2356
2024-10-01,Aérea,Bolivia,3054
2024-10-01,Aérea,Brasil,54527
2024-10-01,Aérea,Chile,25639
2024-10-01,Aérea,Paraguay,3233
2024-10-01,Aérea,Uruguay,3734
2024-10-01,Aérea,EE.UU. y Canadá,22480
2024-10-01,Aérea,Resto de América,46052
2024-10-01,Aérea,Europa,31711
2024-10-01,Aérea,Resto del mundo,7972
2024-10-01,Fluvial/Marítima,Bolivia,1301
2024-10-01,Fluvial/Marítima,Brasil,10515
2024-10-01,Fluvial/Marítima,Chile,1144
2024-10-01,Fluvial/Marítima,Paraguay,3278
2024-10-01,Fluvial/Marítima,Uruguay,30156
2024-10-01,Fluvial/Marítima,EE.UU. y Canadá,3074
2024-10-01,Fluvial/Marítima,Resto de América,10185
2024-10-01,Fluvial/Marítima,Europa,4545
2024-10-01,Fluvial/Marítima,Resto del mundo,1351
2024-10-01,Terrestre,Bolivia,9522
2024-10-01,Terrestre,Brasil,35438
2024-10-01,Terrestre,Chile,27146
2024-10-01,Terrestre,Paraguay,29860
2024-10-01,Terrestre,Uruguay,39323
2024-10-01,Terrestre,EE.UU. y Canadá,6041
2024-10-01,Terrestre,Resto de América,11076
2024-10-01,Terrestre,Europa,17148
2024-10-01,Terrestre,Resto del mundo,4499
2024-11-01,Aérea,Bolivia,2796
2024-11-01,Aérea,Brasil,57617
2024-11-01,Aérea,Chile,30003
2024-11-01,Aérea,Paraguay,3204
2024-11-01,Aérea,Uruguay,3153
2024-11-01,Aérea,EE.UU. y Canadá,35669
2024-11-01,Aérea,Resto de América,49585
2024-11-01,Aérea,Europa,54241
2024-11-01,Aérea,Resto del mundo,11065
2024-11-01,Fluvial/Marítima,Bolivia,1120
2024-11-01,Fluvial/Marítima,Brasil,11790
2024-11-01,Fluvial/Marítima,Chile,1225
2024-11-01,Fluvial/Marítima,Paraguay,2957
2024-11-01,Fluvial/Marítima,Uruguay,29657
2024-11-01,Fluvial/Marítima,EE.UU. y Canadá,6426
2024-11-01,Fluvial/Marítima,Resto de América,9892
2024-11-01,Fluvial/Marítima,Europa,12809
2024-11-01,Fluvial/Marítima,Resto del mundo,2083
2024-11-01,Terrestre,Bolivia,8985
2024-11-01,Terrestre,Brasil,40515
2024-11-01,Terrestre,Chile,45091
2024-11-01,Terrestre,Paraguay,26639
2024-11-01,Terrestre,Uruguay,35581
2024-11-01,Terrestre,EE.UU. y Canadá,10659
2024-11-01,Terrestre,Resto de América,11985
2024-11-01,Terrestre,Europa,36289
2024-11-01,Terrestre,Resto del mundo,6225
2024-12-01,Aérea,Bolivia,3197
2024-12-01,Aérea,Brasil,70351
2024-12-01,Aérea,Chile,29764
2024-12-01,Aérea,Paraguay,3139
2024-12-01,Aérea,Uruguay,2903
2024-12-01,Aérea,EE.UU. y Canadá,44295
2024-12-01,Aérea,Resto de América,42036
2024-12-01,Aérea,Europa,57725
2024-12-01,Aérea,Resto del mundo,15112
2024-12-01,Fluvial/Marítima,Bolivia,1969
2024-12-01,Fluvial/Marítima,Brasil,14644
2024-12-01,Fluvial/Marítima,Chile,1603
2024-12-01,Fluvial/Marítima,Paraguay,3812
2024-12-01,Fluvial/Marítima,Uruguay,26752
2024-12-01,Fluvial/Marítima,EE.UU. y Canadá,20178
2024-12-01,Fluvial/Marítima,Resto de América,11183
2024-12-01,Fluvial/Marítima,Europa,11056
2024-12-01,Fluvial/Marítima,Resto del mundo,5536
2024-12-01,Terrestre,Bolivia,12391
2024-12-01,Terrestre,Brasil,51096
2024-12-01,Terrestre,Chile,57469
2024-12-01,Terrestre,Paraguay,35755
2024-12-01,Terrestre,Uruguay,30302
2024-12-01,Terrestre,EE.UU. y Canadá,13600
2024-12-01,Terrestre,Resto de América,12353
2024-12-01,Terrestre,Europa,30498
2024-12-01,Terrestre,Resto del mundo,10504
2025-01-01,Aérea,Bolivia,3426
2025-01-01,Aérea,Brasil,53177
2025-01-01,Aérea,Chile,22982
2025-01-01,Aérea,Paraguay,2468
2025-01-01,Aérea,Uruguay,2468
2025-01-01,Aérea,EE.UU. y Canadá,57782
2025-01-01,Aérea,Resto de América,50134
2025-01-01,Aérea,Europa,86629
2025-01-01,Aérea,Resto del mundo,14321
2025-01-01,Fluvial/Marítima,Bolivia,2676
2025-01-01,Fluvial/Marítima,Brasil,24681
2025-01-01,Fluvial/Marítima,Chile,2433
2025-01-01,Fluvial/Marítima,Paraguay,5010
2025-01-01,Fluvial/Marítima,Uruguay,17231
2025-01-01,Fluvial/Marítima,EE.UU. y Canadá,22455
2025-01-01,Fluvial/Marítima,Resto de América,10309
2025-01-01,Fluvial/Marítima,Europa,18567
2025-01-01,Fluvial/Marítima,Resto del mundo,7419
2025-01-01,Terrestre,Bolivia,18964
2025-01-01,Terrestre,Brasil,63854
2025-01-01,Terrestre,Chile,75140
2025-01-01,Terrestre,Paraguay,46741
2025-01-01,Terrestre,Uruguay,35390
2025-01-01,Terrestre,EE.UU. y Canadá,13117
2025-01-01,Terrestre,Resto de América,14778
2025-01-01,Terrestre,Europa,35624
2025-01-01,Terrestre,Resto del mundo,12814
2025-02-01,Aérea,Bolivia,1840
2025-02-01,Aérea,Brasil,21105
2025-02-01,Aérea,Chile,25304
2025-02-01,Aérea,Paraguay,2226
2025-02-01,Aérea,Uruguay,2219
2025-02-01,Aérea,EE.UU. y Canadá,34128
2025-02-01,Aérea,Resto de América,28516
2025-02-01,Aérea,Europa,57720
2025-02-01,Aérea,Resto del mundo,13784
2025-02-01,Fluvial/Marítima,Bolivia,1887
2025-02-01,Fluvial/Marítima,Brasil,14808
2025-02-01,Fluvial/Marítima,Chile,4002
2025-02-01,Fluvial/Marítima,Paraguay,3161
2025-02-01,Fluvial/Marítima,Uruguay,17601
2025-02-01,Fluvial/Marítima,EE.UU. y Canadá,22965
2025-02-01,Fluvial/Marítima,Resto de América,6398
2025-02-01,Fluvial/Marítima,Europa,19678
2025-02-01,Fluvial/Marítima,Resto del mundo,5619
2025-02-01,Terrestre,Bolivia,11280
2025-02-01,Terrestre,Brasil,23151
2025-02-01,Terrestre,Chile,89975
2025-02-01,Terrestre,Paraguay,32330
2025-02-01,Terrestre,Uruguay,25153
2025-02-01,Terrestre,EE.UU. y Canadá,11136
2025-02-01,Terrestre,Resto de América,8634
2025-02-01,Terrestre,Europa,32156
2025-02-01,Terrestre,Resto del mundo,11528
2025-03-01,Aérea,Bolivia,2463
2025-03-01,Aérea,Brasil,37580
2025-03-01,Aérea,Chile,20549
2025-03-01,Aérea,Paraguay,3431
2025-03-01,Aérea,Uruguay,3684
2025-03-01,Aérea,EE.UU. y Canadá,47214
2025-03-01,Aérea,Resto de América,36110
2025-03-01,Aérea,Europa,66339
2025-03-01,Aérea,Resto del mundo,14995
2025-03-01,Fluvial/Marítima,Bolivia,1508
2025-03-01,Fluvial/Marítima,Brasil,8449
2025-03-01,Fluvial/Marítima,Chile,1737
2025-03-01,Fluvial/Marítima,Paraguay,2293
2025-03-01,Fluvial/Marítima,Uruguay,26496
2025-03-01,Fluvial/Marítima,EE.UU. y Canadá,19122
2025-03-01,Fluvial/Marítima,Resto de América,7930
2025-03-01,Fluvial/Marítima,Europa,13567
2025-03-01,Fluvial/Marítima,Resto del mundo,4675
2025-03-01,Terrestre,Bolivia,9213
2025-03-01,Terrestre,Brasil,32717
2025-03-01,Terrestre,Chile,40001
2025-03-01,Terrestre,Paraguay,28962
2025-03-01,Terrestre,Uruguay,25051
2025-03-01,Terrestre,EE.UU. y Canadá,12293
2025-03-01,Terrestre,Resto de América,9339
2025-03-01,Terrestre,Europa,29453
2025-03-01,Terrestre,Resto del mundo,9818
2025-04-01,Aérea,Bolivia,2476
2025-04-01,Aérea,Brasil,40131
2025-04-01,Aérea,Chile,20102
2025-04-01,Aérea,Paraguay,3360
2025-04-01,Aérea,Uruguay,3922
2025-04-01,Aérea,EE.UU. y Canadá,26645
2025-04-01,Aérea,Resto de América,37418
2025-04-01,Aérea,Europa,44436
2025-04-01,Aérea,Resto del mundo,10666
2025-04-01,Fluvial/Marítima,Bolivia,1880
2025-04-01,Fluvial/Marítima,Brasil,8886
2025-04-01,Fluvial/Marítima,Chile,884
2025-04-01,Fluvial/Marítima,Paraguay,2900
2025-04-01,Fluvial/Marítima,Uruguay,31637
2025-04-01,Fluvial/Marítima,EE.UU. y Canadá,2819
2025-04-01,Fluvial/Marítima,Resto de América,7361
2025-04-01,Fluvial/Marítima,Europa,6583
2025-04-01,Fluvial/Marítima,Resto del mundo,2036
2025-04-01,Terrestre,Bolivia,8203
2025-04-01,Terrestre,Brasil,31999
2025-04-01,Terrestre,Chile,33087
2025-04-01,Terrestre,Paraguay,34228
2025-04-01,Terrestre,Uruguay,43239
2025-04-01,Terrestre,EE.UU. y Canadá,5399
2025-04-01,Terrestre,Resto de América,9007
2025-04-01,Terrestre,Europa,20046
2025-04-01,Terrestre,Resto del mundo,5769
2025-05-01,Aérea,Bolivia,2487
2025-05-01,Aérea,Brasil,45780
2025-05-01,Aérea,Chile,20544
2025-05-01,Aérea,Paraguay,2987
2025-05-01,Aérea,Uruguay,2851
2025-05-01,Aérea,EE.UU. y Canadá,19207
2025-05-01,Aérea,Resto de América,32640
2025-05-01,Aérea,Europa,29569
2025-05-01,Aérea,Resto del mundo,7525
2025-05-01,Fluvial/Marítima,Bolivia,1773
2025-05-01,Fluvial/Marítima,Brasil,7827
2025-05-01,Fluvial/Marítima,Chile,758
2025-05-01,Fluvial/Marítima,Paraguay,2607
2025-05-01,Fluvial/Marítima,Uruguay,21178
2025-05-01,Fluvial/Marítima,EE.UU. y Canadá,2320
2025-05-01,Fluvial/Marítima,Resto de América,5763
2025-05-01,Fluvial/Marítima,Europa,2954
2025-05-01,Fluvial/Marítima,Resto del mundo,1270
2025-05-01,Terrestre,Bolivia,7546
2025-05-01,Terrestre,Brasil,24370
2025-05-01,Terrestre,Chile,21025
2025-05-01,Terrestre,Paraguay,27051
2025-05-01,Terrestre,Uruguay,20508
2025-05-01,Terrestre,EE.UU. y Canadá,2999
2025-05-01,Terrestre,Resto de América,6517
2025-05-01,Terrestre,Europa,9123
2025-05-01,Terrestre,Resto del mundo,2724
2025-06-01,Aérea,Bolivia,2681
2025-06-01,Aérea,Brasil,59982
2025-06-01,Aérea,Chile,18913
2025-06-01,Aérea,Paraguay,3171
2025-06-01,Aérea,Uruguay,3405
2025-06-01,Aérea,EE.UU. y Canadá,19151
2025-06-01,Aérea,Resto de América,29527
2025-06-01,Aérea,Europa,21390
2025-06-01,Aérea,Resto del mundo,6013
2025-06-01,Fluvial/Marítima,Bolivia,1316
2025-06-01,Fluvial/Marítima,Brasil,8168
2025-06-01,Fluvial/Marítima,Chile,710
2025-06-01,Fluvial/Marítima,Paraguay,2538
2025-06-01,Fluvial/Marítima,Uruguay,22016
2025-06-01,Fluvial/Marítima,EE.UU. y Canadá,2323
2025-06-01,Fluvial/Marítima,Resto de América,4640
2025-06-01,Fluvial/Marítima,Europa,2030
2025-06-01,Fluvial/Marítima,Resto del mundo,756
2025-06-01,Terrestre,Bolivia,6518
2025-06-01,Terrestre,Brasil,24445
2025-06-01,Terrestre,Chile,16633
